segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
ROZO,192.168.19.20,VIRGINIA I ROZO,True,False,,,2026-02-02T14:05:38.090217,19254.009363,False,ttl_ok
ROZO,192.168.19.14,TELECOM ROZO,True,False,,,2026-02-02T14:05:38.094317,364083.513454,False,ttl_ok
ROZO,192.168.19.135,LA PIÑA I ROZO,True,False,,,2026-02-02T14:05:38.097384,19254.01653,False,ttl_ok
ROZO,192.168.19.21,VIA CEMENTERIO,True,False,,,2026-02-02T14:05:38.102656,364083.521793,False,ttl_ok
ROZO,10.100.1.20,EL PEAJE ROZO SIST,True,False,,,2026-02-02T14:05:38.115152,,True,ttl_ok
ROZO,192.168.19.15,TIENDA NUEVA I ROZO,True,False,,,2026-02-02T14:05:38.118946,364083.538083,False,ttl_ok
ROZO,192.168.19.23,LA TROCHA ROZO,True,False,,,2026-02-02T14:05:38.119327,364083.538464,False,ttl_ok
ROZO,192.168.19.12,PTO FRT AL CEMENTERIO,True,False,,,2026-02-02T14:05:38.121371,364083.540508,False,ttl_ok
ROZO,192.168.19.139,VILLA LENIS ROZO,True,False,,,2026-02-02T14:05:38.127454,364083.546591,False,ttl_ok
ROZO,192.168.19.19,LA PRIMAVERA,True,False,,,2026-02-02T14:05:38.131482,364083.550619,False,ttl_ok
ROZO,192.168.19.13,BOMBEROS ROZO,True,False,,,2026-02-02T14:05:38.147799,364083.566936,False,ttl_ok
ROZO,192.168.19.28,CONTROL LA TORRE,True,False,,,2026-02-02T14:05:38.147914,,True,ttl_ok
ROZO,192.168.18.70,OFICINA PRINCIPAL ROZO,True,False,,,2026-02-02T14:05:38.148042,364083.567179,False,ttl_ok
ROZO,192.168.19.16,CANCHA LA TORRE I,True,False,,,2026-02-02T14:05:38.162201,364083.581338,False,ttl_ok
ROZO,192.168.19.6,CAJEROS ROZO MICROSEGUROS,True,False,,,2026-02-02T14:05:38.173800,364083.592937,False,ttl_ok
ROZO,192.168.19.29,TEATRO ROZO,True,False,,,2026-02-02T14:05:38.185974,364083.605111,False,ttl_ok
ROZO,192.168.19.10,ANTIGUA PRINCIPAL ROZO,True,False,,,2026-02-02T14:05:38.217669,364083.636806,False,ttl_ok
ROZO,192.168.19.35,BELALCAZAR ROZO,True,False,,,2026-02-02T14:05:38.248323,364083.66746,False,ttl_ok
ROZO,192.168.19.36,OBANDO ROZO,False,False,,,2026-02-02T14:05:41.483391,,True,win_fail_rc=0
ROZO,192.168.19.17,TELECOM LA TORRE,False,False,,,2026-02-02T14:05:41.561341,,False,win_fail_rc=0
ROZO,192.168.19.25,EL ZAPOTE ROZO,False,False,,,2026-02-02T14:05:41.563605,,True,win_fail_rc=0
ROZO,192.168.19.18,CALLEJON VERGARA II,False,False,,,2026-02-02T14:05:41.563761,,True,win_fail_rc=0
ROZO,192.168.19.32,CANCHA LA TORRE II,False,False,,,2026-02-02T14:05:42.200407,,True,win_fail_rc=1
ROZO,192.168.19.26,VIRGINIA II ROZO,False,False,,,2026-02-02T14:05:42.200689,,False,win_fail_rc=1
ROZO,192.168.19.138,MATAPALO II,False,False,,,2026-02-02T14:05:42.200935,,True,win_fail_rc=1
