segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
ROZO,192.168.19.20,VIRGINIA I ROZO,True,False,,,2026-01-28T15:00:06.660206,18268.007624,False,ttl_ok
ROZO,10.100.1.20,EL PEAJE ROZO SIST,True,False,,,2026-01-28T15:00:06.663692,18268.01111,False,ttl_ok
ROZO,192.168.19.13,BOMBEROS ROZO,True,False,,,2026-01-28T15:00:06.673616,18268.021034,False,ttl_ok
ROZO,192.168.19.6,CAJEROS ROZO MICROSEGUROS,True,False,,,2026-01-28T15:00:06.678407,18268.025825,False,ttl_ok
ROZO,192.168.19.35,BELALCAZAR ROZO,True,False,,,2026-01-28T15:00:06.678576,18268.025994,False,ttl_ok
ROZO,192.168.19.12,PTO FRT AL CEMENTERIO,True,False,,,2026-01-28T15:00:06.684620,18268.032038,False,ttl_ok
ROZO,192.168.19.16,CANCHA LA TORRE I,True,False,,,2026-01-28T15:00:06.706869,18268.054287,False,ttl_ok
ROZO,192.168.19.29,TEATRO ROZO,True,False,,,2026-01-28T15:00:06.712733,18268.060151,False,ttl_ok
ROZO,192.168.19.23,LA TROCHA ROZO,True,False,,,2026-01-28T15:00:06.722351,18268.069769,False,ttl_ok
ROZO,192.168.19.14,TELECOM ROZO,True,False,,,2026-01-28T15:00:06.738301,18268.085719,False,ttl_ok
ROZO,192.168.19.28,CONTROL LA TORRE,True,False,,,2026-01-28T15:00:06.738391,18268.085809,False,ttl_ok
ROZO,192.168.18.70,OFICINA PRINCIPAL ROZO,True,False,,,2026-01-28T15:00:06.745639,18268.093057,False,ttl_ok
ROZO,192.168.19.19,LA PRIMAVERA,True,False,,,2026-01-28T15:00:06.756183,18268.103601,False,ttl_ok
ROZO,192.168.19.10,ANTIGUA PRINCIPAL ROZO,True,False,,,2026-01-28T15:00:06.766910,18268.114328,False,ttl_ok
ROZO,192.168.19.21,VIA CEMENTERIO,True,False,,,2026-01-28T15:00:06.836031,18268.183449,False,ttl_ok
ROZO,192.168.19.32,CANCHA LA TORRE II,False,False,,,2026-01-28T15:00:10.015362,,True,win_fail_rc=0
ROZO,192.168.19.15,TIENDA NUEVA I ROZO,False,False,,,2026-01-28T15:00:10.015428,,True,win_fail_rc=0
ROZO,192.168.19.135,LA PIÑA I ROZO,False,False,,,2026-01-28T15:00:10.015840,,True,win_fail_rc=0
ROZO,192.168.19.139,VILLA LENIS ROZO,False,False,,,2026-01-28T15:00:10.016348,,True,win_fail_rc=0
ROZO,192.168.19.26,VIRGINIA II ROZO,False,False,,,2026-01-28T15:00:10.088423,,False,win_fail_rc=0
ROZO,192.168.19.36,OBANDO ROZO,False,False,,,2026-01-28T15:00:10.093415,,True,win_fail_rc=0
ROZO,192.168.19.18,CALLEJON VERGARA II,False,False,,,2026-01-28T15:00:10.468812,,True,win_fail_rc=1
ROZO,192.168.19.17,TELECOM LA TORRE,False,False,,,2026-01-28T15:00:10.468889,,False,win_fail_rc=1
ROZO,192.168.19.138,MATAPALO II,False,False,,,2026-01-28T15:00:10.967258,,True,win_fail_rc=1
ROZO,192.168.19.25,EL ZAPOTE ROZO,False,False,,,2026-01-28T15:00:10.967346,,True,win_fail_rc=1
