segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
PRADERA,192.168.25.28,CAJEROS PRADERA MICROSEGUROS,True,False,,,2026-02-03T08:35:24.589757,56328.21099,False,ttl_ok
PRADERA,192.168.24.65,LA CIGARRA PRADERA,True,False,,,2026-02-03T08:35:24.590144,427284.468442,False,ttl_ok
PRADERA,192.168.24.57,PUERTO NUEVO,True,False,,,2026-02-03T08:35:24.590232,427284.46853,False,ttl_ok
PRADERA,192.168.24.17,AGUSTIN,True,False,,,2026-02-03T08:35:24.593081,427284.471379,False,ttl_ok
PRADERA,192.168.24.83,LA LABRANZA PRADERA,True,False,,,2026-02-03T08:35:24.601680,427284.479978,False,ttl_ok
PRADERA,192.168.24.37,OFICINA BERLIN,True,False,,,2026-02-03T08:35:24.604221,427284.482519,False,ttl_ok
PRADERA,192.168.24.79,COMUNEROS II,True,False,,,2026-02-03T08:35:24.611651,427284.489949,False,ttl_ok
PRADERA,192.168.24.53,MANHATAN,True,False,,,2026-02-03T08:35:24.614571,427284.492869,False,ttl_ok
PRADERA,192.168.24.33,PUERTAS DEL SOL BERLIN,True,False,,,2026-02-03T08:35:24.620951,63887.715763,False,ttl_ok
PRADERA,192.168.24.29,LA BODEGA,True,False,,,2026-02-03T08:35:24.621057,427284.499355,False,ttl_ok
PRADERA,192.168.24.27,PARQUE PRINCIPAL,True,False,,,2026-02-03T08:35:24.623364,427284.501662,False,ttl_ok
PRADERA,192.168.24.73,OFICINA PRINCIPAL 2 PRADERA,True,False,,,2026-02-03T08:35:24.623606,427284.501904,False,ttl_ok
PRADERA,192.168.24.41,PARQUE PRINCIPAL 2,True,False,,,2026-02-03T08:35:24.628857,427284.507155,False,ttl_ok
PRADERA,192.168.24.13,PANCHINITA II,True,False,,,2026-02-03T08:35:24.633036,427284.511334,False,ttl_ok
PRADERA,192.168.24.67,EL MANANTIAL,True,False,,,2026-02-03T08:35:24.635534,427284.513832,False,ttl_ok
PRADERA,192.168.24.43,PARQUE RECREACIONAL,True,False,,,2026-02-03T08:35:24.655538,427284.533836,False,ttl_ok
PRADERA,192.168.24.21,EL CAIRO,True,False,,,2026-02-03T08:35:24.675436,427284.553734,False,ttl_ok
PRADERA,192.168.24.25,LA INGLESA,True,False,,,2026-02-03T08:35:24.675564,427284.553862,False,ttl_ok
PRADERA,192.168.24.49,TATA PRADERA,True,False,,,2026-02-03T08:35:24.676723,427284.555021,False,ttl_ok
PRADERA,192.168.24.71,OFICINA PRINCIPAL PRADERA,True,False,,,2026-02-03T08:35:24.676812,427284.55511,False,ttl_ok
PRADERA,192.168.24.31,MAXITODO2,True,False,,,2026-02-03T08:35:24.676912,427284.55521,False,ttl_ok
PRADERA,192.168.24.11,LA LIBERTAD I PRADERA,True,False,,,2026-02-03T08:35:24.685074,58794.855678,False,ttl_ok
PRADERA,192.168.24.81,BINGO LA SEXTA,True,False,,,2026-02-03T08:35:24.705767,427284.584065,False,ttl_ok
PRADERA,192.168.24.103,LOMITAS 1 PRADERA,False,False,,,2026-02-03T08:35:27.902529,,True,win_fail_rc=0
PRADERA,192.168.24.95,LA COLINA 2,False,False,,,2026-02-03T08:35:27.902601,,True,win_fail_rc=0
PRADERA,192.168.24.19,LICORERA LA 8,False,False,,,2026-02-03T08:35:27.982252,,False,win_fail_rc=0
PRADERA,192.168.24.87,LA MARIA PRADERA,False,False,,,2026-02-03T08:35:28.063208,,False,win_fail_rc=0
PRADERA,192.168.24.61,LA 14 PRADERA,False,False,,,2026-02-03T08:35:28.063331,,True,win_fail_rc=0
PRADERA,192.168.24.39,TAT DAHIAM COMUNICACIONES,False,False,,,2026-02-03T08:35:28.063712,,False,win_fail_rc=0
PRADERA,192.168.24.75,COMUNEROS I,False,False,,,2026-02-03T08:35:28.773803,,False,win_fail_rc=1
PRADERA,192.168.24.59,LA RICAURTE,False,False,,,2026-02-03T08:35:28.773952,,True,win_fail_rc=1
PRADERA,192.168.24.23,ALTO EL CASTILLO,False,False,,,2026-02-03T08:35:28.774031,,True,win_fail_rc=1
PRADERA,192.168.24.69,ALTOS DE LA PRADERA,False,False,,,2026-02-03T08:35:28.775333,,True,win_fail_rc=1
