segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
PALMIRA,192.168.34.133,TAT SISTEMATIZADA SANTA MARIA,True,False,,,2026-01-30T14:54:07.279678,104407.157976,False,ttl_ok
PALMIRA,192.168.45.98,LOS ABUELOS,True,False,,,2026-01-30T14:54:07.292888,104407.171186,False,ttl_ok
PALMIRA,192.168.15.34,PORTAL DE LAS PALMAS III,True,False,,,2026-01-30T14:54:07.293037,104407.171335,False,ttl_ok
PALMIRA,192.168.21.36,TAT CEREZOS DE LA ITALIA,True,False,,,2026-01-30T14:54:07.316036,104407.194334,False,ttl_ok
PALMIRA,192.168.34.27,POBLADO COMFAUNION III,True,False,,,2026-01-30T14:54:07.324158,104407.202456,False,ttl_ok
PALMIRA,192.168.21.37,EL MEXICANO,True,False,,,2026-01-30T14:54:07.335620,104407.213918,False,ttl_ok
PALMIRA,192.168.15.30,PORTAL LAS PALMAS II,True,False,,,2026-01-30T14:54:07.346822,104407.22512,False,ttl_ok
PALMIRA,192.168.21.57,CANAVERAL,True,False,,,2026-01-30T14:54:07.347399,104407.225697,False,ttl_ok
PALMIRA,192.168.21.28,TAT SISTEMATIZADO BIZERTA,True,False,,,2026-01-30T14:54:07.352407,104407.230705,False,ttl_ok
PALMIRA,192.168.34.143,SAN PEDRO PABLO VI  1,True,False,,,2026-01-30T14:54:07.358922,104407.23722,False,ttl_ok
PALMIRA,192.168.45.171,CAÑAVERAL II,True,False,,,2026-01-30T14:54:07.370881,104407.249179,False,ttl_ok
PALMIRA,192.168.21.122,POLICIA,True,False,,,2026-01-30T14:54:07.371288,104407.249586,False,ttl_ok
PALMIRA,192.168.45.126,CRA 19 CON 37 II,True,False,,,2026-01-30T14:54:07.386713,104407.265011,False,ttl_ok
PALMIRA,192.168.21.53,SESQUICENTENARIO II,True,False,,,2026-01-30T14:54:07.411979,104407.290277,False,ttl_ok
PALMIRA,192.168.21.24,LAS AMERICAS PALMIRA,True,False,,,2026-01-30T14:54:07.412136,104407.290434,False,ttl_ok
PALMIRA,192.168.45.101,LA 19 CON 35,True,False,,,2026-01-30T14:54:07.427471,104407.305769,False,ttl_ok
PALMIRA,192.168.45.221,BARRIO NUEVO II,True,False,,,2026-01-30T14:54:07.428239,104407.306537,False,ttl_ok
PALMIRA,192.168.21.47,SESQUICENTARIO IV,True,False,,,2026-01-30T14:54:07.429518,104407.307816,False,ttl_ok
PALMIRA,192.168.21.32,DELICIAS III,True,False,,,2026-01-30T14:54:07.438550,104407.316848,False,ttl_ok
PALMIRA,192.168.21.175,PETRU,True,False,,,2026-01-30T14:54:07.447047,104407.325345,False,ttl_ok
PALMIRA,192.168.34.75,LA LIBERTAD I,True,False,,,2026-01-30T14:54:07.459379,104407.337677,False,ttl_ok
PALMIRA,192.168.21.181,OLIMPICO I,True,False,,,2026-01-30T14:54:07.459659,104407.337957,False,ttl_ok
PALMIRA,192.168.15.61,HAROLD EDER,True,False,,,2026-01-30T14:54:07.471444,104407.349742,False,ttl_ok
PALMIRA,192.168.21.148,SAN PEDRO BICICLETERIA,True,False,,,2026-01-30T14:54:07.475493,104407.353791,False,ttl_ok
PALMIRA,192.168.21.58,SIS PARQUE ITALIA,True,False,,,2026-01-30T14:54:07.494749,104407.373047,False,ttl_ok
PALMIRA,192.168.34.123,PRIMERO DE MAYO,True,False,,,2026-01-30T14:54:07.504619,104407.382917,False,ttl_ok
PALMIRA,192.168.34.133,SAN PEDRO LA BOLSA,True,False,,,2026-01-30T14:54:07.510412,104407.38871,False,ttl_ok
PALMIRA,192.168.21.26,CASETA  RECREO,True,False,,,2026-01-30T14:54:07.526057,104407.404355,False,ttl_ok
PALMIRA,192.168.21.146,SAN PEDRO VIII,True,False,,,2026-01-30T14:54:07.708535,104407.586833,False,ttl_ok
PALMIRA,192.168.21.194,RIVERA ESCOBAR,True,False,,,2026-01-30T14:54:07.742127,104407.620425,False,ttl_ok
PALMIRA,192.168.34.39,SAN PEDRO IV,True,False,,,2026-01-30T14:54:07.750281,104407.628579,False,ttl_ok
PALMIRA,192.168.34.77,TAT CLUB CAMPESTRE,True,False,,,2026-01-30T14:54:07.790237,104407.668535,False,ttl_ok
PALMIRA,192.168.45.174,TIENDA COSTA RICA,True,False,,,2026-01-30T14:54:07.791387,104407.669685,False,ttl_ok
PALMIRA,192.168.34.49,POPULAR MODELO II,True,False,,,2026-01-30T14:54:07.791536,104407.669834,False,ttl_ok
PALMIRA,192.168.34.113,PARAISO,True,False,,,2026-01-30T14:54:07.793857,104407.672155,False,ttl_ok
PALMIRA,192.168.45.29,EL CONDOR,True,False,,,2026-01-30T14:54:07.794410,104407.672708,False,ttl_ok
PALMIRA,192.168.34.107,SAN PEDRO MISCELANEA,True,False,,,2026-01-30T14:54:07.794553,104407.672851,False,ttl_ok
PALMIRA,192.168.34.47,MUNICIPAL II,True,False,,,2026-01-30T14:54:07.808439,104407.686737,False,ttl_ok
PALMIRA,192.168.45.211,PARQUEADERO PRADO,True,False,,,2026-01-30T14:54:07.819403,104407.697701,False,ttl_ok
PALMIRA,192.168.34.61,7 AGOSTO II,True,False,,,2026-01-30T14:54:07.824154,104407.702452,False,ttl_ok
PALMIRA,192.168.21.201,TIENDA EL PRADO PAL,True,False,,,2026-01-30T14:54:07.840927,104407.719225,False,ttl_ok
PALMIRA,192.168.34.21,MARIACANO,True,False,,,2026-01-30T14:54:07.841581,104407.719879,False,ttl_ok
PALMIRA,192.168.45.213,LA CONCORDIA,True,False,,,2026-01-30T14:54:07.843221,104407.721519,False,ttl_ok
PALMIRA,192.168.34.41,MUNICIPAL,True,False,,,2026-01-30T14:54:07.851465,104407.729763,False,ttl_ok
PALMIRA,192.168.45.187,DROGUERIA PRADO II,True,False,,,2026-01-30T14:54:07.851662,104407.72996,False,ttl_ok
PALMIRA,192.168.34.37,HACIENDA BUENOS AIRES,True,False,,,2026-01-30T14:54:07.889440,104407.767738,False,ttl_ok
PALMIRA,192.168.20.192,LLANO GRANDE PLAZA (2),True,False,,,2026-01-30T14:54:07.889618,2162.595281,False,ttl_ok
PALMIRA,192.168.34.145,SUPERMARDEN DEL BOSQUE,True,False,,,2026-01-30T14:54:07.889712,104407.76801,False,ttl_ok
PALMIRA,192.168.21.189,LLANO GRANDE PLAZA,True,False,,,2026-01-30T14:54:07.898458,,True,ttl_ok
PALMIRA,192.168.45.40,PRADO IGLESIA II,True,False,,,2026-01-30T14:54:07.898590,104407.776888,False,ttl_ok
PALMIRA,192.168.21.109,GALERIA II,True,False,,,2026-01-30T14:54:08.062907,104407.941205,False,ttl_ok
PALMIRA,192.168.21.124,UNICENTRO,True,False,,,2026-01-30T14:54:08.094729,2162.800392,False,ttl_ok
PALMIRA,192.168.45.228,PARQUE EL PRADO,True,False,,,2026-01-30T14:54:08.111557,104407.989855,False,ttl_ok
PALMIRA,192.168.21.67,TAT SENDEROS DE LA ITALIA,True,False,,,2026-01-30T14:54:08.116366,104407.994664,False,ttl_ok
PALMIRA,192.168.45.220,EMILIA VII,True,False,,,2026-01-30T14:54:08.121156,104407.999454,False,ttl_ok
PALMIRA,192.168.21.123,UNICENTRO,True,False,,,2026-01-30T14:54:08.122759,104408.001057,False,ttl_ok
PALMIRA,192.168.45.217,INDEPENDENCIA,True,False,,,2026-01-30T14:54:08.127367,104408.005665,False,ttl_ok
PALMIRA,192.168.21.40,TAT SIST RESERVAS DE LA ITALIA,True,False,,,2026-01-30T14:54:08.136453,104408.014751,False,ttl_ok
PALMIRA,192.168.21.55,CEMENTERIO CENTRAL PALMIRA,True,False,,,2026-01-30T14:54:08.137811,104408.016109,False,ttl_ok
PALMIRA,192.168.21.59,PARQUE DE LA ITALIA PPAL,True,False,,,2026-01-30T14:54:08.137943,104408.016241,False,ttl_ok
PALMIRA,192.168.45.215,PANADERIA FRAY LUIS AMIGO,True,False,,,2026-01-30T14:54:08.145234,104408.023532,False,ttl_ok
PALMIRA,192.168.45.170,PRADO LA ROCHELA,True,False,,,2026-01-30T14:54:08.150715,,True,ttl_ok
PALMIRA,10.100.1.18,OLIMPICO III,True,False,,,2026-01-30T14:54:08.157268,104408.035566,False,ttl_ok
PALMIRA,192.168.21.102,LAS MERCEDES II,True,False,,,2026-01-30T14:54:08.162640,,True,ttl_ok
PALMIRA,192.168.15.46,ZAMORANO IV,True,False,,,2026-01-30T14:54:08.222363,104408.100661,False,ttl_ok
PALMIRA,192.168.45.196,SANTA BARBARA,True,False,,,2026-01-30T14:54:08.278490,104408.156788,False,ttl_ok
PALMIRA,192.168.15.28,ALAMEDA III,True,False,,,2026-01-30T14:54:08.608487,,True,ttl_ok
PALMIRA,192.168.15.80,CASA ALAMEDA,True,False,,,2026-01-30T14:54:08.609473,104408.487771,False,ttl_ok
PALMIRA,192.168.15.83,ZAMORANO III,True,False,,,2026-01-30T14:54:08.611588,104408.489886,False,ttl_ok
PALMIRA,192.168.15.20,COOPERADORES,True,False,,,2026-01-30T14:54:08.613599,104408.491897,False,ttl_ok
PALMIRA,192.168.15.13,ALAMEDA V,True,False,,,2026-01-30T14:54:08.614005,104408.492303,False,ttl_ok
PALMIRA,192.168.15.22,ZAMORANO X,True,False,,,2026-01-30T14:54:08.614133,104408.492431,False,ttl_ok
PALMIRA,192.168.15.50,TAT RESERVAS DE ZAMORANO,True,False,,,2026-01-30T14:54:08.690073,104408.568371,False,ttl_ok
PALMIRA,192.168.15.44,20 DE JULIO,True,False,,,2026-01-30T14:54:08.690737,104408.569035,False,ttl_ok
PALMIRA,192.168.15.88,ZAMORANO IGLESIA,True,False,,,2026-01-30T14:54:08.699365,104408.577663,False,ttl_ok
PALMIRA,192.168.21.133,SAMANES II,True,False,,,2026-01-30T14:54:08.731981,99501.585699,False,ttl_ok
PALMIRA,192.168.15.10,ZAMORANO II OFICINA,True,False,,,2026-01-30T14:54:08.738678,104408.616976,False,ttl_ok
PALMIRA,192.168.15.68,LA DISCORDIA,True,False,,,2026-01-30T14:54:08.743391,104408.621689,False,ttl_ok
PALMIRA,192.168.15.41,LA ESPERANZA 2,True,False,,,2026-01-30T14:54:08.747756,2163.453419,False,ttl_ok
PALMIRA,192.168.15.55,SANTA TERESITA,True,False,,,2026-01-30T14:54:08.791023,104408.669321,False,ttl_ok
PALMIRA,192.168.15.74,BENEDICTA II,True,False,,,2026-01-30T14:54:08.796815,104408.675113,False,ttl_ok
