segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
PALMIRA,192.168.21.26,CASETA  RECREO,True,False,,,2026-01-29T11:24:34.148462,5434.02676,False,ttl_ok
PALMIRA,192.168.34.143,SAN PEDRO PABLO VI  1,True,False,,,2026-01-29T11:24:34.148621,5434.026919,False,ttl_ok
PALMIRA,192.168.21.32,DELICIAS III,True,False,,,2026-01-29T11:24:34.154062,5434.03236,False,ttl_ok
PALMIRA,192.168.21.175,PETRU,True,False,,,2026-01-29T11:24:34.158320,5434.036618,False,ttl_ok
PALMIRA,192.168.15.30,PORTAL LAS PALMAS II,True,False,,,2026-01-29T11:24:34.182824,5434.061122,False,ttl_ok
PALMIRA,192.168.21.57,CANAVERAL,True,False,,,2026-01-29T11:24:34.187857,5434.066155,False,ttl_ok
PALMIRA,192.168.15.34,PORTAL DE LAS PALMAS III,True,False,,,2026-01-29T11:24:34.200668,5434.078966,False,ttl_ok
PALMIRA,192.168.21.47,SESQUICENTARIO IV,True,False,,,2026-01-29T11:24:34.201746,5434.080044,False,ttl_ok
PALMIRA,192.168.21.162,19 CON 33,True,False,,,2026-01-29T11:24:34.209636,5434.087934,False,ttl_ok
PALMIRA,192.168.34.95,LA VEGA II,True,False,,,2026-01-29T11:24:34.209808,5434.088106,False,ttl_ok
PALMIRA,192.168.21.53,SESQUICENTENARIO II,True,False,,,2026-01-29T11:24:34.218733,5434.097031,False,ttl_ok
PALMIRA,192.168.34.133,TAT SISTEMATIZADA SANTA MARIA,True,False,,,2026-01-29T11:24:34.225146,5434.103444,False,ttl_ok
PALMIRA,192.168.21.182,COLOMBATES,True,False,,,2026-01-29T11:24:34.226385,5434.104683,False,ttl_ok
PALMIRA,192.168.45.126,CRA 19 CON 37 II,True,False,,,2026-01-29T11:24:34.240596,5434.118894,False,ttl_ok
PALMIRA,192.168.21.181,OLIMPICO I,True,False,,,2026-01-29T11:24:34.248148,5434.126446,False,ttl_ok
PALMIRA,192.168.34.123,PRIMERO DE MAYO,True,False,,,2026-01-29T11:24:34.254132,5434.13243,False,ttl_ok
PALMIRA,192.168.21.148,SAN PEDRO BICICLETERIA,True,False,,,2026-01-29T11:24:34.264231,5434.142529,False,ttl_ok
PALMIRA,192.168.34.133,SAN PEDRO LA BOLSA,True,False,,,2026-01-29T11:24:34.277632,5434.15593,False,ttl_ok
PALMIRA,192.168.45.98,LOS ABUELOS,True,False,,,2026-01-29T11:24:34.284434,5434.162732,False,ttl_ok
PALMIRA,192.168.34.103,RAFFO,True,False,,,2026-01-29T11:24:34.301876,5434.180174,False,ttl_ok
PALMIRA,192.168.15.61,HAROLD EDER,True,False,,,2026-01-29T11:24:34.310854,5434.189152,False,ttl_ok
PALMIRA,192.168.34.75,LA LIBERTAD I,True,False,,,2026-01-29T11:24:34.315601,5434.193899,False,ttl_ok
PALMIRA,192.168.21.24,LAS AMERICAS PALMIRA,True,False,,,2026-01-29T11:24:34.322025,5434.200323,False,ttl_ok
PALMIRA,192.168.34.101,SAN CARLOS,True,False,,,2026-01-29T11:24:34.329517,527.183235,False,ttl_ok
PALMIRA,192.168.34.27,POBLADO COMFAUNION III,True,False,,,2026-01-29T11:24:34.334067,5434.212365,False,ttl_ok
PALMIRA,192.168.21.58,SIS PARQUE ITALIA,True,False,,,2026-01-29T11:24:34.345947,5434.224245,False,ttl_ok
PALMIRA,192.168.21.37,EL MEXICANO,True,False,,,2026-01-29T11:24:34.349701,5434.227999,False,ttl_ok
PALMIRA,192.168.21.122,POLICIA,True,False,,,2026-01-29T11:24:34.353829,5434.232127,False,ttl_ok
PALMIRA,192.168.21.36,TAT CEREZOS DE LA ITALIA,True,False,,,2026-01-29T11:24:34.353973,5434.232271,False,ttl_ok
PALMIRA,192.168.45.171,CAÑAVERAL II,True,False,,,2026-01-29T11:24:34.357574,5434.235872,False,ttl_ok
PALMIRA,192.168.45.221,BARRIO NUEVO II,True,False,,,2026-01-29T11:24:34.367889,5434.246187,False,ttl_ok
PALMIRA,192.168.21.28,TAT SISTEMATIZADO BIZERTA,True,False,,,2026-01-29T11:24:34.370821,5434.249119,False,ttl_ok
PALMIRA,192.168.45.101,LA 19 CON 35,True,False,,,2026-01-29T11:24:34.375898,5434.254196,False,ttl_ok
PALMIRA,192.168.21.146,SAN PEDRO VIII,True,False,,,2026-01-29T11:24:34.541789,5434.420087,False,ttl_ok
PALMIRA,192.168.45.122,URIBE,True,False,,,2026-01-29T11:24:34.584172,5434.46247,False,ttl_ok
PALMIRA,192.168.34.107,SAN PEDRO MISCELANEA,True,False,,,2026-01-29T11:24:34.586430,5434.464728,False,ttl_ok
PALMIRA,192.168.34.39,SAN PEDRO IV,True,False,,,2026-01-29T11:24:34.605210,5434.483508,False,ttl_ok
PALMIRA,192.168.45.174,TIENDA COSTA RICA,True,False,,,2026-01-29T11:24:34.627714,5434.506012,False,ttl_ok
