segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
AMAIME Y EL PLACER,192.168.12.11,OFICINA PRINCIPAL AMAIME,True,False,,,2026-02-02T14:12:45.828557,361125.706855,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.71,TIENDA GAVIOTA,True,False,,,2026-02-02T14:12:45.876751,361125.755049,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.67,EL OVIEDO I,True,False,,,2026-02-02T14:12:45.888091,361125.766389,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.23,ANTIGUA PPAL AMAIME,True,False,,,2026-02-02T14:12:45.899784,361125.778082,False,ttl_ok
CANDELARIA,192.168.40.161,TAT DALIAS,True,False,,,2026-02-02T14:12:45.911097,361125.789395,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.35,TIENDA JOEL,True,False,,,2026-02-02T14:12:45.913997,361125.792295,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.103,BOYACA,True,False,,,2026-02-02T14:12:45.919905,361125.798203,False,ttl_ok
CANDELARIA,192.168.40.13,OFI PPAL V.GORGONA,True,False,,,2026-02-02T14:12:45.926641,361125.804939,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.27,MALL CENTER AMAIME,True,False,,,2026-02-02T14:12:45.930974,361125.809272,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.77,CARERRA 3 AMAIME,True,False,,,2026-02-02T14:12:45.931163,361125.809461,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.65,COOMSAVAL,True,False,,,2026-02-02T14:12:45.934006,361125.812304,False,ttl_ok
CANDELARIA,192.168.40.17,LA VIRGEN V.GORGONA,True,False,,,2026-02-02T14:12:45.941056,361125.819354,False,ttl_ok
CANDELARIA,192.168.40.99,AVENIDA LA VICTORIA V.GORG,True,False,,,2026-02-02T14:12:45.946652,361125.82495,False,ttl_ok
CANDELARIA,192.168.40.141,BODEGA 2 CAVASA,True,False,,,2026-02-02T14:12:45.952759,361125.831057,False,ttl_ok
AMAIME Y EL PLACER,192.168.22.35,LA PAMPA,True,False,,,2026-02-02T14:12:45.955696,,True,ttl_ok
AMAIME Y EL PLACER,192.168.12.37,MERCAHOGAR,True,False,,,2026-02-02T14:12:45.971727,361125.850025,False,ttl_ok
CANDELARIA,192.168.40.81,TAT TIENDA LA VICTORIA V.GORG,True,False,,,2026-02-02T14:12:45.971860,361125.850158,False,ttl_ok
CANDELARIA,192.168.40.12,ADMINISTRATIVO CARMELO,True,False,,,2026-02-02T14:12:45.988636,361125.866934,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.61,LA PALOMERA,True,False,,,2026-02-02T14:12:45.991034,361125.869332,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.25,CALLE COMERCIO,True,False,,,2026-02-02T14:12:46.022239,19811.118484,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.41,AMAIME I,True,False,,,2026-02-02T14:12:46.028795,361125.907093,False,ttl_ok
CANDELARIA,192.168.40.159,CORRESPONSAL DALIAS,True,False,,,2026-02-02T14:12:46.029001,361125.907299,False,ttl_ok
CANDELARIA,192.168.40.23,LA MARIA V.GORGONA,True,False,,,2026-02-02T14:12:46.032843,14209.886458,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.45,ESCUELA AMAIME,True,False,,,2026-02-02T14:12:46.037400,361125.915698,False,ttl_ok
CANDELARIA,192.168.40.29,OFICINA 20 JULIO V.GORg,True,False,,,2026-02-02T14:12:46.041806,361125.920104,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.53,PORVENIR DE COMFANDI AMAIME,True,False,,,2026-02-02T14:12:46.048241,361125.926539,False,ttl_ok
CANDELARIA,192.168.40.27,LOS ANGELES V.GORGONA,True,False,,,2026-02-02T14:12:46.055360,361125.933658,False,ttl_ok
CANDELARIA,192.168.40.105,VARIEDADES ALDEA CAMPEST,True,False,,,2026-02-02T14:12:46.090797,361125.969095,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.31,LOS PARRALES,True,False,,,2026-02-02T14:12:46.164851,361126.043149,False,ttl_ok
CANDELARIA,192.168.40.147,T.A.T BELEN GORG,True,False,,,2026-02-02T14:12:46.222652,361126.10095,False,ttl_ok
CANDELARIA,192.168.40.123,CENTRAL V.GORGONA,True,False,,,2026-02-02T14:12:46.257276,361126.135574,False,ttl_ok
CANDELARIA,192.168.40.25,COMERCIO V.GORGONA,True,False,,,2026-02-02T14:12:46.266321,356219.120039,False,ttl_ok
CANDELARIA,192.168.40.39,TELECOM CARMELO,True,False,,,2026-02-02T14:12:46.289772,361126.16807,False,ttl_ok
CANDELARIA,192.168.42.15,TRANSITO JUANCHITO,True,False,,,2026-02-02T14:12:46.290250,361126.168548,False,ttl_ok
CANDELARIA,192.168.42.19,LA TORRE JUANCHITO,True,False,,,2026-02-02T14:12:46.297646,361126.175944,False,ttl_ok
CANDELARIA,192.168.42.29,INTERNET CCAMPO,True,False,,,2026-02-02T14:12:46.311874,361126.190172,False,ttl_ok
CANDELARIA,192.168.40.153,CORRESPONSAL CAMPESTRE,True,False,,,2026-02-02T14:12:46.330642,361126.20894,False,ttl_ok
CANDELARIA,192.168.42.39,T.A.T LA CRUZ,True,False,,,2026-02-02T14:12:46.330830,361126.209128,False,ttl_ok
CANDELARIA,192.168.42.43,ALMENDROS CCAMPO,True,False,,,2026-02-02T14:12:46.341380,361126.219678,False,ttl_ok
CANDELARIA,192.168.40.10,CAJEROS CANDEL MICROSEGUROS,True,False,,,2026-02-02T14:12:46.346925,361126.225223,False,ttl_ok
