segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
PRADERA,192.168.24.71,OFICINA PRINCIPAL PRADERA,True,False,,,2026-02-02T10:19:42.658025,347142.536323,False,ttl_ok
PRADERA,192.168.25.28,CAJEROS PRADERA MICROSEGUROS,True,False,,,2026-02-02T10:19:42.658175,244897.363838,False,ttl_ok
PRADERA,192.168.24.53,MANHATAN,True,False,,,2026-02-02T10:19:42.665182,347142.54348,False,ttl_ok
PRADERA,192.168.24.49,TATA PRADERA,True,False,,,2026-02-02T10:19:42.665296,347142.543594,False,ttl_ok
PRADERA,192.168.24.83,LA LABRANZA PRADERA,True,False,,,2026-02-02T10:19:42.667593,347142.545891,False,ttl_ok
PRADERA,192.168.24.81,BINGO LA SEXTA,True,False,,,2026-02-02T10:19:42.667706,347142.546004,False,ttl_ok
PRADERA,192.168.24.25,LA INGLESA,True,False,,,2026-02-02T10:19:42.667783,347142.546081,False,ttl_ok
PRADERA,192.168.24.43,PARQUE RECREACIONAL,True,False,,,2026-02-02T10:19:42.668900,347142.547198,False,ttl_ok
PRADERA,192.168.24.57,PUERTO NUEVO,True,False,,,2026-02-02T10:19:42.672298,347142.550596,False,ttl_ok
PRADERA,192.168.24.41,PARQUE PRINCIPAL 2,True,False,,,2026-02-02T10:19:42.672687,347142.550985,False,ttl_ok
PRADERA,192.168.24.29,LA BODEGA,True,False,,,2026-02-02T10:19:42.673914,347142.552212,False,ttl_ok
PRADERA,192.168.24.103,LOMITAS 1 PRADERA,True,False,,,2026-02-02T10:19:42.674419,342235.528137,False,ttl_ok
PRADERA,192.168.24.21,EL CAIRO,True,False,,,2026-02-02T10:19:42.678815,347142.557113,False,ttl_ok
PRADERA,192.168.24.65,LA CIGARRA PRADERA,True,False,,,2026-02-02T10:19:42.698050,347142.576348,False,ttl_ok
PRADERA,192.168.24.23,ALTO EL CASTILLO,True,False,,,2026-02-02T10:19:42.706898,347142.585196,False,ttl_ok
PRADERA,192.168.24.27,PARQUE PRINCIPAL,True,False,,,2026-02-02T10:19:42.715217,347142.593515,False,ttl_ok
PRADERA,192.168.24.11,LA LIBERTAD I PRADERA,True,False,,,2026-02-02T10:19:42.716475,,True,ttl_ok
PRADERA,192.168.24.17,AGUSTIN,True,False,,,2026-02-02T10:19:42.719712,347142.59801,False,ttl_ok
PRADERA,192.168.24.95,LA COLINA 2,True,False,,,2026-02-02T10:19:42.726002,347142.6043,False,ttl_ok
PRADERA,192.168.24.73,OFICINA PRINCIPAL 2 PRADERA,True,False,,,2026-02-02T10:19:42.728103,347142.606401,False,ttl_ok
PRADERA,192.168.24.31,MAXITODO2,True,False,,,2026-02-02T10:19:42.738732,347142.61703,False,ttl_ok
PRADERA,192.168.24.37,OFICINA BERLIN,True,False,,,2026-02-02T10:19:42.741408,347142.619706,False,ttl_ok
PRADERA,192.168.24.75,COMUNEROS I,True,False,,,2026-02-02T10:19:42.750925,,True,ttl_ok
PRADERA,192.168.24.67,EL MANANTIAL,True,False,,,2026-02-02T10:19:42.756553,347142.634851,False,ttl_ok
PRADERA,192.168.24.69,ALTOS DE LA PRADERA,True,False,,,2026-02-02T10:19:42.779386,347142.657684,False,ttl_ok
PRADERA,192.168.24.33,PUERTAS DEL SOL BERLIN,True,False,,,2026-02-02T10:19:42.787121,347142.665419,False,ttl_ok
PRADERA,192.168.24.59,LA RICAURTE,True,False,,,2026-02-02T10:19:42.797475,,True,ttl_ok
PRADERA,192.168.24.79,COMUNEROS II,True,False,,,2026-02-02T10:19:42.800703,347142.679001,False,ttl_ok
PRADERA,192.168.24.39,TAT DAHIAM COMUNICACIONES,True,False,,,2026-02-02T10:19:42.806984,,True,ttl_ok
PRADERA,192.168.24.13,PANCHINITA II,True,False,,,2026-02-02T10:19:42.830300,347142.708598,False,ttl_ok
PRADERA,192.168.24.87,LA MARIA PRADERA,False,False,,,2026-02-02T10:19:46.016491,,False,win_fail_rc=0
PRADERA,192.168.24.19,LICORERA LA 8,False,False,,,2026-02-02T10:19:46.016640,,False,win_fail_rc=0
PRADERA,192.168.24.61,LA 14 PRADERA,False,False,,,2026-02-02T10:19:46.174558,,True,win_fail_rc=0
