segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
FLORIDA,192.168.32.159,LINA MARCELA,True,False,,,2026-01-29T14:32:24.661011,16704.539309,False,ttl_ok
FLORIDA,192.168.32.35,LA ESMERALDA FLORIDA,True,False,,,2026-01-29T14:32:24.668239,16704.546537,False,ttl_ok
FLORIDA,192.168.32.53,PANADERIA LA 24 FLO,True,False,,,2026-01-29T14:32:24.670702,16704.549,False,ttl_ok
FLORIDA,192.168.32.151,ACUARIOS 2,True,False,,,2026-01-29T14:32:24.675487,16704.553785,False,ttl_ok
FLORIDA,192.168.32.161,EL RENDIDOR 2,True,False,,,2026-01-29T14:32:24.675738,16704.554036,False,ttl_ok
FLORIDA,192.168.32.41,LA CALENITA,True,False,,,2026-01-29T14:32:24.680371,16704.558669,False,ttl_ok
FLORIDA,192.168.32.49,SAN JORGE FLORIDA,True,False,,,2026-01-29T14:32:24.689907,,True,ttl_ok
FLORIDA,192.168.32.133,FLORIDA EL CEDRO,True,False,,,2026-01-29T14:32:24.712665,16704.590963,False,ttl_ok
FLORIDA,192.168.32.57,PARQUE,True,False,,,2026-01-29T14:32:24.727469,16704.605767,False,ttl_ok
FLORIDA,192.168.32.55,LAS AMERICAS FLORIDA,True,False,,,2026-01-29T14:32:24.730871,16704.609169,False,ttl_ok
FLORIDA,192.168.32.69,BUGUENA,True,False,,,2026-01-29T14:32:24.749343,11797.603061,False,ttl_ok
FLORIDA,192.168.32.59,FLORIDA PRINCIPAL,True,False,,,2026-01-29T14:32:24.751893,16704.630191,False,ttl_ok
FLORIDA,192.168.32.139,DON LIBARDO,True,False,,,2026-01-29T14:32:24.758417,16704.636715,False,ttl_ok
FLORIDA,192.168.32.91,CHOCOSITO,True,False,,,2026-01-29T14:32:24.758747,16704.637045,False,ttl_ok
FLORIDA,192.168.32.28,SIST. REMOLINO,True,False,,,2026-01-29T14:32:24.763574,16704.641872,False,ttl_ok
FLORIDA,192.168.32.147,LOS ALMENDROS FLO,True,False,,,2026-01-29T14:32:24.772911,16704.651209,False,ttl_ok
FLORIDA,192.168.32.109,TIENDA LA ONCE,True,False,,,2026-01-29T14:32:24.784957,16704.663255,False,ttl_ok
FLORIDA,192.168.32.248,CARRASQUILLA,True,False,,,2026-01-29T14:32:24.787587,16704.665885,False,ttl_ok
FLORIDA,192.168.32.73,TARRAGONA ALTO,True,False,,,2026-01-29T14:32:24.822165,16704.700463,False,ttl_ok
FLORIDA,192.168.32.145,HOSPITAL,True,False,,,2026-01-29T14:32:24.826268,16704.704566,False,ttl_ok
FLORIDA,192.168.32.131,SAN ANTONIO,True,False,,,2026-01-29T14:32:24.826914,16704.705212,False,ttl_ok
FLORIDA,192.168.32.39,EL CEMENTERIO,True,False,,,2026-01-29T14:32:24.828336,16704.706634,False,ttl_ok
FLORIDA,192.168.32.121,LA EXQUISITA,True,False,,,2026-01-29T14:32:24.915754,16704.794052,False,ttl_ok
FLORIDA,192.168.32.65,PARQUE SAN ANTONIO,True,False,,,2026-01-29T14:32:25.002930,16704.881228,False,ttl_ok
FLORIDA,192.168.32.155,LA CASILDA,True,False,,,2026-01-29T14:32:25.015106,11320.866754,False,ttl_ok
FLORIDA,192.168.32.175,TAT EL RECREO FLORIDA,True,False,,,2026-01-29T14:32:25.038326,16704.916624,False,ttl_ok
FLORIDA,192.168.32.169,FLORIDA PARQUE DEL LEON,True,False,,,2026-01-29T14:32:25.041296,11797.895014,False,ttl_ok
FLORIDA,192.168.32.141,BUS CALI,True,False,,,2026-01-29T14:32:25.045685,16704.923983,False,ttl_ok
FLORIDA,192.168.32.13,OFICINA SAN ANTONIO,True,False,,,2026-01-29T14:32:25.067354,16704.945652,False,ttl_ok
FLORIDA,192.168.32.167,LA VICTORIA,True,False,,,2026-01-29T14:32:25.089178,11797.942896,False,ttl_ok
FLORIDA,192.168.32.165,EL FAJARDO,True,False,,,2026-01-29T14:32:25.089302,16704.9676,False,ttl_ok
FLORIDA,192.168.32.77,TELECOM FLORIDA,False,False,,,2026-01-29T14:32:27.994285,,True,win_fail_rc=0
FLORIDA,192.168.32.51,VILLA NANCY,False,False,,,2026-01-29T14:32:27.994372,,True,win_fail_rc=0
