segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
PALMIRA,192.168.34.143,SAN PEDRO PABLO VI  1,True,False,,,2026-02-03T12:45:42.081263,81163.694693,False,ttl_ok
PALMIRA,192.168.21.53,SESQUICENTENARIO II,True,False,,,2026-02-03T12:45:42.088901,442301.967199,False,ttl_ok
PALMIRA,192.168.45.221,BARRIO NUEVO II,True,False,,,2026-02-03T12:45:42.101553,81163.714983,False,ttl_ok
PALMIRA,192.168.15.34,PORTAL DE LAS PALMAS III,True,False,,,2026-02-03T12:45:42.102687,442301.980985,False,ttl_ok
PALMIRA,192.168.21.24,LAS AMERICAS PALMIRA,True,False,,,2026-02-03T12:45:42.106056,442301.984354,False,ttl_ok
PALMIRA,192.168.34.103,RAFFO,True,False,,,2026-02-03T12:45:42.106194,73812.276798,False,ttl_ok
PALMIRA,192.168.21.148,SAN PEDRO BICICLETERIA,True,False,,,2026-02-03T12:45:42.111421,81163.724851,False,ttl_ok
PALMIRA,192.168.15.61,HAROLD EDER,True,False,,,2026-02-03T12:45:42.114302,442301.9926,False,ttl_ok
PALMIRA,192.168.21.37,EL MEXICANO,True,False,,,2026-02-03T12:45:42.135961,442302.014259,False,ttl_ok
PALMIRA,192.168.45.101,LA 19 CON 35,True,False,,,2026-02-03T12:45:42.138882,442302.01718,False,ttl_ok
PALMIRA,192.168.21.175,PETRU,True,False,,,2026-02-03T12:45:42.147713,73812.318317,False,ttl_ok
PALMIRA,192.168.45.171,CAÑAVERAL II,True,False,,,2026-02-03T12:45:42.149120,442302.027418,False,ttl_ok
PALMIRA,192.168.45.126,CRA 19 CON 37 II,True,False,,,2026-02-03T12:45:42.165470,442302.043768,False,ttl_ok
PALMIRA,192.168.21.181,OLIMPICO I,True,False,,,2026-02-03T12:45:42.168341,12436.979904,False,ttl_ok
PALMIRA,192.168.34.75,LA LIBERTAD I,True,False,,,2026-02-03T12:45:42.192218,81163.805648,False,ttl_ok
PALMIRA,192.168.34.133,TAT SISTEMATIZADA SANTA MARIA,True,False,,,2026-02-03T12:45:42.197679,442302.075977,False,ttl_ok
PALMIRA,192.168.21.57,CANAVERAL,True,False,,,2026-02-03T12:45:42.201666,442302.079964,False,ttl_ok
PALMIRA,192.168.34.133,SAN PEDRO LA BOLSA,True,False,,,2026-02-03T12:45:42.209731,442302.088029,False,ttl_ok
PALMIRA,192.168.34.95,LA VEGA II,True,False,,,2026-02-03T12:45:42.214528,12437.026091,False,ttl_ok
PALMIRA,192.168.21.58,SIS PARQUE ITALIA,True,False,,,2026-02-03T12:45:42.244521,442302.122819,False,ttl_ok
PALMIRA,192.168.21.47,SESQUICENTARIO IV,True,False,,,2026-02-03T12:45:42.248998,442302.127296,False,ttl_ok
PALMIRA,192.168.21.122,POLICIA,True,False,,,2026-02-03T12:45:42.252441,442302.130739,False,ttl_ok
PALMIRA,192.168.34.123,PRIMERO DE MAYO,True,False,,,2026-02-03T12:45:42.253975,,True,ttl_ok
