segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
CANDELARIA,192.168.40.65,TAT CASA VERDE POBLADO,True,False,,,2026-02-03T18:22:58.198462,29627.145556,False,ttl_ok
CANDELARIA,192.168.40.13,OFI PPAL V.GORGONA,True,False,,,2026-02-03T18:22:58.204256,462538.082554,False,ttl_ok
CANDELARIA,10.100.1.4,TAT ANTARES V.GORGONA,True,False,,,2026-02-03T18:22:58.216923,,True,ttl_ok
CANDELARIA,192.168.42.39,T.A.T LA CRUZ,True,False,,,2026-02-03T18:22:58.220839,462538.099137,False,ttl_ok
CANDELARIA,192.168.40.107,EL SAMAN GORGONA V.GORG,True,False,,,2026-02-03T18:22:58.238543,94048.409147,False,ttl_ok
CANDELARIA,192.168.42.29,INTERNET CCAMPO,True,False,,,2026-02-03T18:22:58.239098,462538.117396,False,ttl_ok
CANDELARIA,192.168.40.159,CORRESPONSAL DALIAS,True,False,,,2026-02-03T18:22:58.245246,462538.123544,False,ttl_ok
CANDELARIA,10.100.1.16,PARQUE TIPLE (CAND),True,False,,,2026-02-03T18:22:58.248815,33810.462847,False,ttl_ok
CANDELARIA,192.168.42.15,TRANSITO JUANCHITO,True,False,,,2026-02-03T18:22:58.252459,462538.130757,False,ttl_ok
CANDELARIA,192.168.40.23,LA MARIA V.GORGONA,True,False,,,2026-02-03T18:22:58.268791,115622.122406,False,ttl_ok
CANDELARIA,192.168.40.21,IGLESIA V.GORGONA,True,False,,,2026-02-03T18:22:58.282778,462538.161076,False,ttl_ok
CANDELARIA,192.168.40.25,COMERCIO V.GORGONA,True,False,,,2026-02-03T18:22:58.292567,457631.146285,False,ttl_ok
CANDELARIA,192.168.42.37,T.A.T CUDAD DEL CAMPO ESQUINA,True,False,,,2026-02-03T18:22:58.299096,29627.24619,False,ttl_ok
CANDELARIA,192.168.40.81,TAT TIENDA LA VICTORIA V.GORG,True,False,,,2026-02-03T18:22:58.299478,462538.177776,False,ttl_ok
CANDELARIA,192.168.42.25,LA COLMENITA CCAMPO,True,False,,,2026-02-03T18:22:58.309190,462538.187488,False,ttl_ok
CANDELARIA,192.168.40.29,OFICINA 20 JULIO V.GORg,True,False,,,2026-02-03T18:22:58.328798,462538.207096,False,ttl_ok
