segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
AMAIME Y EL PLACER,192.168.12.37,MERCAHOGAR,True,False,,,2026-02-03T08:54:39.343681,428439.221979,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.71,TIENDA GAVIOTA,True,False,,,2026-02-03T08:54:39.349018,428439.227316,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.47,EL GALEON,True,False,,,2026-02-03T08:54:39.355946,59949.52655,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.65,COOMSAVAL,True,False,,,2026-02-03T08:54:39.378644,428439.256942,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.61,LA PALOMERA,True,False,,,2026-02-03T08:54:39.383112,428439.26141,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.41,AMAIME I,True,False,,,2026-02-03T08:54:39.387660,428439.265958,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.45,ESCUELA AMAIME,True,False,,,2026-02-03T08:54:39.390221,,True,ttl_ok
AMAIME Y EL PLACER,192.168.12.73,TRIUNFO  II,True,False,,,2026-02-03T08:54:39.398187,62852.956605,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.35,TIENDA JOEL,True,False,,,2026-02-03T08:54:39.417138,59949.587742,False,ttl_ok
AMAIME Y EL PLACER,192.168.22.35,LA PAMPA,True,False,,,2026-02-03T08:54:39.418963,67301.032393,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.31,LOS PARRALES,True,False,,,2026-02-03T08:54:39.419107,428439.297405,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.67,EL OVIEDO I,True,False,,,2026-02-03T08:54:39.429899,428439.308197,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.25,CALLE COMERCIO,True,False,,,2026-02-03T08:54:39.438263,87124.534508,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.103,BOYACA,True,False,,,2026-02-03T08:54:39.441515,428439.319813,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.27,MALL CENTER AMAIME,True,False,,,2026-02-03T08:54:39.449266,428439.327564,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.11,OFICINA PRINCIPAL AMAIME,True,False,,,2026-02-03T08:54:39.471113,428439.349411,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.53,PORVENIR DE COMFANDI AMAIME,True,False,,,2026-02-03T08:54:39.478783,428439.357081,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.77,CARERRA 3 AMAIME,True,False,,,2026-02-03T08:54:39.483137,428439.361435,False,ttl_ok
AMAIME Y EL PLACER,192.168.12.33,EL HOYO,False,False,,,2026-02-03T08:54:42.617890,,False,win_fail_rc=0
AMAIME Y EL PLACER,192.168.12.23,ANTIGUA PPAL AMAIME,False,False,,,2026-02-03T08:54:42.661589,,True,win_fail_rc=0
