segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
CANDELARIA,192.168.40.159,CORRESPONSAL DALIAS,True,False,,,2026-02-03T08:59:23.058916,428722.937214,False,ttl_ok
CANDELARIA,192.168.42.25,LA COLMENITA CCAMPO,True,False,,,2026-02-03T08:59:23.122181,428723.000479,False,ttl_ok
CANDELARIA,192.168.40.153,CORRESPONSAL CAMPESTRE,True,False,,,2026-02-03T08:59:23.132002,428723.0103,False,ttl_ok
CANDELARIA,192.168.42.43,ALMENDROS CCAMPO,True,False,,,2026-02-03T08:59:23.137309,428723.015607,False,ttl_ok
CANDELARIA,10.100.1.16,PARQUE TIPLE (CAND),True,False,,,2026-02-03T08:59:23.138914,,True,ttl_ok
CANDELARIA,192.168.42.29,INTERNET CCAMPO,True,False,,,2026-02-03T08:59:23.139275,428723.017573,False,ttl_ok
CANDELARIA,192.168.40.13,OFI PPAL V.GORGONA,True,False,,,2026-02-03T08:59:23.153135,428723.031433,False,ttl_ok
CANDELARIA,192.168.42.15,TRANSITO JUANCHITO,True,False,,,2026-02-03T08:59:23.157727,428723.036025,False,ttl_ok
CANDELARIA,192.168.42.17,CALLEJON PEREIRA JUANCHITO,True,False,,,2026-02-03T08:59:23.161392,65326.256204,False,ttl_ok
CANDELARIA,192.168.40.81,TAT TIENDA LA VICTORIA V.GORG,True,False,,,2026-02-03T08:59:23.162836,428723.041134,False,ttl_ok
CANDELARIA,192.168.40.23,LA MARIA V.GORGONA,True,False,,,2026-02-03T08:59:23.188765,81807.04238,False,ttl_ok
CANDELARIA,192.168.42.45,AVENIDA CCAMPO,True,False,,,2026-02-03T08:59:23.192601,428723.070899,False,ttl_ok
CANDELARIA,192.168.40.10,CAJEROS CANDEL MICROSEGUROS,True,False,,,2026-02-03T08:59:23.219619,428723.097917,False,ttl_ok
CANDELARIA,192.168.40.99,AVENIDA LA VICTORIA V.GORG,True,False,,,2026-02-03T08:59:23.219785,428723.098083,False,ttl_ok
CANDELARIA,10.100.1.4,TAT ANTARES V.GORGONA,True,False,,,2026-02-03T08:59:23.226846,,True,ttl_ok
CANDELARIA,192.168.40.161,TAT DALIAS,True,False,,,2026-02-03T08:59:23.229347,428723.107645,False,ttl_ok
CANDELARIA,192.168.40.141,BODEGA 2 CAVASA,True,False,,,2026-02-03T08:59:23.238743,428723.117041,False,ttl_ok
CANDELARIA,192.168.40.17,LA VIRGEN V.GORGONA,True,False,,,2026-02-03T08:59:23.252282,428723.13058,False,ttl_ok
CANDELARIA,192.168.40.21,IGLESIA V.GORGONA,True,False,,,2026-02-03T08:59:23.261828,428723.140126,False,ttl_ok
CANDELARIA,192.168.40.107,EL SAMAN GORGONA V.GORG,True,False,,,2026-02-03T08:59:23.266077,60233.436681,False,ttl_ok
CANDELARIA,192.168.40.27,LOS ANGELES V.GORGONA,True,False,,,2026-02-03T08:59:23.278367,428723.156665,False,ttl_ok
CANDELARIA,192.168.40.123,CENTRAL V.GORGONA,True,False,,,2026-02-03T08:59:23.283239,428723.161537,False,ttl_ok
CANDELARIA,192.168.40.12,ADMINISTRATIVO CARMELO,True,False,,,2026-02-03T08:59:23.283461,428723.161759,False,ttl_ok
CANDELARIA,192.168.40.29,OFICINA 20 JULIO V.GORg,True,False,,,2026-02-03T08:59:23.314244,428723.192542,False,ttl_ok
CANDELARIA,192.168.42.39,T.A.T LA CRUZ,True,False,,,2026-02-03T08:59:23.322904,428723.201202,False,ttl_ok
CANDELARIA,192.168.40.25,COMERCIO V.GORGONA,True,False,,,2026-02-03T08:59:23.342556,423816.196274,False,ttl_ok
CANDELARIA,192.168.40.39,TELECOM CARMELO,True,False,,,2026-02-03T08:59:23.376959,428723.255257,False,ttl_ok
CANDELARIA,192.168.40.61,PANADERIA POBLADO,True,False,,,2026-02-03T08:59:23.414671,428723.292969,False,ttl_ok
CANDELARIA,192.168.40.53,SAN JUAQUIN (CAND),True,False,,,2026-02-03T08:59:23.472955,428723.351253,False,ttl_ok
CANDELARIA,192.168.40.63,CAMPI DELICIAS POBLADO,True,False,,,2026-02-03T08:59:23.473126,428723.351424,False,ttl_ok
CANDELARIA,192.168.40.41,AGUILA ROJA CARMELO,True,False,,,2026-02-03T08:59:23.496933,428723.375231,False,ttl_ok
CANDELARIA,192.168.40.137,LA ROSELA POBLADO,True,False,,,2026-02-03T08:59:23.532475,81807.38609,False,ttl_ok
CANDELARIA,192.168.40.129,TAT BATARA POBLADO,True,False,,,2026-02-03T08:59:23.537814,428723.416112,False,ttl_ok
CANDELARIA,192.168.40.119,T.A.T HAY CHAVELA TIENDA POBLA,True,False,,,2026-02-03T08:59:23.537920,428723.416218,False,ttl_ok
CANDELARIA,192.168.40.97,MANZANARES I POBLADO,True,False,,,2026-02-03T08:59:23.547120,81807.400735,False,ttl_ok
CANDELARIA,192.168.40.155,CORRESPONSAL CARMELO JARDIN,True,False,,,2026-02-03T08:59:23.547266,428723.425564,False,ttl_ok
CANDELARIA,192.168.40.139,LA ARBOLEDA POBLADO,True,False,,,2026-02-03T08:59:23.552990,428723.431288,False,ttl_ok
CANDELARIA,192.168.40.91,RENDIDOR POBLADO,True,False,,,2026-02-03T08:59:23.557900,67585.17133,False,ttl_ok
CANDELARIA,192.168.40.75,EXPENDIDO PAPA CABUYAL,True,False,,,2026-02-03T08:59:23.568978,428723.447276,False,ttl_ok
CANDELARIA,192.168.36.30,T.A.T CIUDAD DEL VALLE,True,False,,,2026-02-03T08:59:23.618729,428723.497027,False,ttl_ok
CANDELARIA,192.168.27.74,TAT PROCURADURIA (CAND),True,False,,,2026-02-03T08:59:23.625281,428723.503579,False,ttl_ok
CANDELARIA,192.168.27.66,ESTANCO (CAND),True,False,,,2026-02-03T08:59:23.627255,65326.722067,False,ttl_ok
CANDELARIA,192.168.28.100,OFICINA PRINCIPAL (CAND),True,False,,,2026-02-03T08:59:23.674838,65326.76965,False,ttl_ok
CANDELARIA,192.168.27.62,SAN CRISTOBAL (CAND),True,False,,,2026-02-03T08:59:23.677181,428723.555479,False,ttl_ok
CANDELARIA,192.168.27.29,TAT COLOMBIANA (CAND),True,False,,,2026-02-03T08:59:23.683171,81807.536786,False,ttl_ok
CANDELARIA,192.168.26.104,LA TABERNA REGINA,True,False,,,2026-02-03T08:59:23.685962,428723.56426,False,ttl_ok
CANDELARIA,192.168.40.77,CALLE PRINCIPAL CABUYAL,True,False,,,2026-02-03T08:59:23.706492,,True,ttl_ok
CANDELARIA,192.168.40.83,EL ARENAL (CAND),True,False,,,2026-02-03T08:59:23.708824,428723.587122,False,ttl_ok
CANDELARIA,192.168.27.64,POLIDEPORTIVO (CAND),True,False,,,2026-02-03T08:59:23.765043,428723.643341,False,ttl_ok
CANDELARIA,192.168.27.63,GUARDERIA (CAND),True,False,,,2026-02-03T08:59:23.767814,81807.621429,False,ttl_ok
CANDELARIA,192.168.40.121,BRISAS V.GORGONA,True,False,,,2026-02-03T08:59:23.772153,428723.650451,False,ttl_ok
CANDELARIA,192.168.27.54,PELUQUERIA ROSI (CAND),True,False,,,2026-02-03T08:59:23.775733,428723.654031,False,ttl_ok
CANDELARIA,192.168.27.58,REGISTRADURIA (CAND),True,False,,,2026-02-03T08:59:23.794659,428723.672957,False,ttl_ok
CANDELARIA,192.168.27.56,RUBIO (CAND),True,False,,,2026-02-03T08:59:23.802507,428723.680805,False,ttl_ok
CANDELARIA,192.168.27.57,GALERIA (CAND),True,False,,,2026-02-03T08:59:23.804876,428723.683174,False,ttl_ok
CANDELARIA,192.168.27.69,ESTADIO (CAND),True,False,,,2026-02-03T08:59:23.806717,428723.685015,False,ttl_ok
CANDELARIA,192.168.27.59,BOMBEROS (CAND),True,False,,,2026-02-03T08:59:23.811661,428723.689959,False,ttl_ok
CANDELARIA,192.168.27.50,PARQUE 1 (CAND),True,False,,,2026-02-03T08:59:23.816206,67585.429636,False,ttl_ok
CANDELARIA,192.168.40.115,TAT INTERNET VICTORIA,False,False,,,2026-02-03T08:59:26.494429,,False,win_fail_rc=0
