segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
ROZO,192.168.18.70,OFICINA PRINCIPAL ROZO,True,False,,,2026-01-29T08:57:30.705432,,False,ttl_ok
ROZO,192.168.19.32,CANCHA LA TORRE II,True,False,,,2026-01-29T08:57:30.716698,,False,ttl_ok
ROZO,192.168.19.15,TIENDA NUEVA I ROZO,True,False,,,2026-01-29T08:57:30.721061,,False,ttl_ok
ROZO,192.168.19.10,ANTIGUA PRINCIPAL ROZO,True,False,,,2026-01-29T08:57:30.732798,,False,ttl_ok
ROZO,192.168.19.19,LA PRIMAVERA,True,False,,,2026-01-29T08:57:30.732900,,False,ttl_ok
ROZO,192.168.19.16,CANCHA LA TORRE I,True,False,,,2026-01-29T08:57:30.736984,,False,ttl_ok
ROZO,192.168.19.25,EL ZAPOTE ROZO,True,False,,,2026-01-29T08:57:30.745262,,False,ttl_ok
ROZO,192.168.19.14,TELECOM ROZO,True,False,,,2026-01-29T08:57:30.745416,,False,ttl_ok
ROZO,192.168.19.29,TEATRO ROZO,True,False,,,2026-01-29T08:57:30.766312,,False,ttl_ok
ROZO,192.168.19.23,LA TROCHA ROZO,True,False,,,2026-01-29T08:57:30.772410,,False,ttl_ok
ROZO,192.168.19.35,BELALCAZAR ROZO,True,False,,,2026-01-29T08:57:30.785220,,False,ttl_ok
ROZO,192.168.19.21,VIA CEMENTERIO,True,False,,,2026-01-29T08:57:30.791982,,False,ttl_ok
ROZO,192.168.19.6,CAJEROS ROZO MICROSEGUROS,True,False,,,2026-01-29T08:57:30.792350,,False,ttl_ok
ROZO,192.168.19.138,MATAPALO II,True,False,,,2026-01-29T08:57:30.808715,,False,ttl_ok
ROZO,192.168.19.20,VIRGINIA I ROZO,True,False,,,2026-01-29T08:57:30.816761,,False,ttl_ok
ROZO,192.168.19.12,PTO FRT AL CEMENTERIO,True,False,,,2026-01-29T08:57:30.825309,,False,ttl_ok
ROZO,192.168.19.36,OBANDO ROZO,True,False,,,2026-01-29T08:57:30.828693,,False,ttl_ok
ROZO,192.168.19.139,VILLA LENIS ROZO,True,False,,,2026-01-29T08:57:30.828828,,False,ttl_ok
ROZO,192.168.19.135,LA PIÑA I ROZO,True,False,,,2026-01-29T08:57:30.832834,,False,ttl_ok
ROZO,192.168.19.13,BOMBEROS ROZO,True,False,,,2026-01-29T08:57:30.889746,,False,ttl_ok
ROZO,192.168.19.18,CALLEJON VERGARA II,False,False,,,2026-01-29T08:57:34.060468,,False,win_fail_rc=0
ROZO,192.168.19.17,TELECOM LA TORRE,False,False,,,2026-01-29T08:57:34.143488,,False,win_fail_rc=0
ROZO,192.168.19.26,VIRGINIA II ROZO,False,False,,,2026-01-29T08:57:34.219096,,False,win_fail_rc=0
ROZO,192.168.19.28,CONTROL LA TORRE,False,False,,,2026-01-29T08:57:34.219195,,False,win_fail_rc=0
ROZO,10.100.1.20,EL PEAJE ROZO SIST,False,False,,,2026-01-29T08:57:34.579222,,False,win_fail_rc=1
